id,date,user_id,year,usa_boulders,name,climb_type
377633,1127512800,158,2005,V8,"Syndernas förlåtelse",1
377634,1127512800,158,2005,V6,Sprickan,1
378080,1129154400,49,2005,V5,"Mantel Dub",1
378081,1128981600,49,2005,V5,Kermit,1
378558,1129327200,111,2005,V1,"Fläsksvål",1
378559,1129327200,111,2005,V2,"Pappas små kakor",1
379129,1128117600,129,2005,V6,crimpoholic,1
379130,1128117600,129,2005,V6,"eriks travers",1
379381,1129327200,78,2005,V3,Neverland,1
379598,1129413600,28,2005,V6,"Lizard Head",1
379764,1129327200,18,2005,V6,"Pif Paf",1
380062,1129413600,28,2005,V4,Chossorama,1
380389,1129413600,28,2005,V8,"Road Runner Excavation Company",1
380393,1127599200,28,2005,V3,"Another Tourist Attraction",1
380394,1127599200,28,2005,V4,"Black Slab (Trailside Boulder)",1
380395,1127599200,28,2005,V2,"Beautiful Butterfly",1
380396,1127599200,28,2005,V5,Krakatoa,1
380397,1127599200,28,2005,V6,"Dwarf Toss",1
380407,1127599200,28,2005,V2,"Sport Route",1
380408,1127599200,28,2005,V3,Crisis,1
380409,1127599200,28,2005,V3,KP,1
380410,1127599200,28,2005,V8,"Ninja Magic",1
380411,1115071200,28,2005,V3,Un-named,1
380412,1116626400,28,2005,V8,"Shaolin Buddha Finger",1
380413,1116108000,28,2005,V3,"Ol' Pranger",1
381844,1130018400,28,2005,V5,"Slopey Seconds",1
381845,1130018400,28,2005,V5,"Healing Arete",1
381846,1130018400,28,2005,V8,"Positive Water",1
381847,1130018400,28,2005,V4,Albatross,1
381848,1130018400,28,2005,V5,Shutdown,1
381849,1130018400,28,2005,V4,"In the trees",1
381854,1064959200,28,2003,V7,"Wampa's Revenge",1
381855,1075590000,28,2004,V9,"Hasselhoff Arete",1
382858,1129759200,166,2005,V3,stacked,1
382859,1129759200,166,2005,V3,"bard flying mantle",1
382860,1129759200,166,2005,V3,"left edge",1
382861,1129759200,166,2005,V4,"right edge",1
384645,1130623200,49,2005,V5,"Sprängd pudel i tofflor",1
384650,1130536800,28,2005,V3,"Chicken Little Arete",1
384651,1130536800,28,2005,V4,Hubris,1
384652,1130536800,28,2005,V5,"Lip Smack",1
384653,1130536800,28,2005,V4,"Split Personality",1
384654,1130536800,28,2005,V8,"Lip Smack Deluxe",1
384655,1130536800,28,2005,V1,"The Seam",1
384658,1130536800,28,2005,V2,"Vlad's Slab",1
384722,1130536800,54,2005,V3,"Mr Mantle",1
384723,1130536800,54,2005,V7,Trollmoj,1
384724,1130536800,54,2005,V4,"Ehmans ss",1
384725,1130536800,54,2005,V6,"Rock Star",1
384727,1130623200,54,2005,V8,"Plåt-Nicklas",1
384728,1130623200,54,2005,V7,Ghetto,1
384729,1130623200,54,2005,V8,"Super Ghetto",1
384730,1130623200,54,2005,V4,"Clark Kent",1
384731,1130623200,54,2005,V5,"Sås",1
384763,1130536800,158,2005,V8,"Fight Club",1
384764,1130536800,158,2005,V7,Ahab,1
384765,1128117600,158,2005,V8,Piccador,1
384959,1130623200,61,2005,V7,Gillette,1
385157,1128117600,129,2005,V8,"La Deferlante",1
385158,1128117600,129,2005,V6,"le Mouton à 5 Pattes",1
385159,1128117600,129,2005,V6,"pif paf",1
385160,1128117600,129,2005,V6,"Cortomaltèse",1
385161,1128117600,129,2005,V6,"vin rouge",1
385165,1128117600,129,2005,V5,flyttbort-block,1
385297,1130623200,111,2005,V2,"Lundhs problem",1
388434,1131231600,111,2005,V3,Torsk,1
388435,1131231600,111,2005,V3,"Räven överaskar grisen",1
388436,1131231600,111,2005,V1,"Räven raskar över isen",1
388494,1131145200,165,2005,V4,"Pulso Branco",1
388495,1131145200,165,2005,V4,"Napalm na Rua Sesamo",1
390980,1131145200,178,2005,V9,"3615 Power",1
390981,1131490800,178,2005,V9,"Double Détente",1
390982,1131231600,178,2005,V8,"Le Jeu du Toit Gauche",1
390983,1131231600,178,2005,V6,"Retour aux Sources",1
390984,1131231600,178,2005,V6,"les pieds dans la lune",1
390985,1131404400,178,2005,V6,"Lapin ou Canard",1
390986,1131750000,178,2005,V7,"La Mare Droite",1
391021,1131836400,111,2005,V3,"Clownen Manne",1
391024,1131836400,111,2005,V0-,"Big Brother Sammy",1
391025,1131836400,111,2005,V0,"Big Brother Klas",1
391510,1131750000,165,2005,V3,"Cú do Hipopótamo",1
391511,1131750000,165,2005,V3,Dingo,1
391512,1131750000,165,2005,V4,"Ergonómis",1
391513,1131750000,165,2005,V3,Calamina,1
391514,1131750000,165,2005,V3,"Técnico Pedagógica",1
391519,1131750000,165,2005,V2,Merenda,1
391520,1131750000,165,2005,V0,"Fia-te no Vigário",1
391521,1131750000,165,2005,V2,Rija,1
391522,1131750000,165,2005,V3,"Fia-te na virgem",1
391523,1131750000,165,2005,V2,"Sensações",1
391525,1131750000,165,2005,V2,"Soma e Segue",1
391527,1131750000,165,2005,V3,Polida,1
391528,1131750000,165,2005,V3,Rodeo,1
391529,1131750000,165,2005,V0,Espeleo,1
391530,1131750000,165,2005,V2,Ediafix,1
391531,1131750000,165,2005,V3,Matrix,1
391532,1131750000,165,2005,V0,Facile,1
392083,1098396000,49,2004,V3,"Rien de Bon",1
392258,1131145200,178,2005,V6,"Chasseur de Prises",1
392259,1131577200,178,2005,V6,"Extraction Terrestre",1
392836,1132182000,49,2005,V6,"Nästan namnlös",1
393972,1132354800,178,2005,V7,Dagros,1
393973,1132354800,178,2005,V6,??,1
393974,1132354800,178,2005,V6,??,1
394154,1132441200,49,2005,V4,"lilla bleau",1
394155,1132441200,49,2005,V3,Bob,1
394156,1132441200,49,2005,V3,"Ehmans sittstart",1
394157,1132354800,49,2005,V3,"Hilding gnöters",1
394158,1132354800,49,2005,V3,"Burning heart",1
394159,1132354800,49,2005,V4,"Future grej",1
394160,1132354800,49,2005,V3,"Der Fussknacker",1
394333,1132354800,158,2005,V9,SPQR,1
394334,1132354800,158,2005,V8,"Moby Dick",1
394371,1132354800,28,2005,V9,"Origin of the Species",1
394498,1132441200,38,2005,V9,"Zaff Skoczylas",1
394499,1132354800,38,2005,V8,"Power Pinch",1
394885,1131663600,49,2005,V4,"Norsk hydro",1
395579,1132614000,166,2005,V4,"The Ramp",1
395964,1132786800,18,2005,V6,"Brasc vunc",1
395965,1132786800,18,2005,V8,"West walz fuck you",1
395966,1132700400,18,2005,V6,"Vol au vent",1
395967,1132527600,18,2005,V8,-,1
395968,1132700400,18,2005,V7,-,1
395969,1132441200,18,2005,V9,"Spigolo SD",1
395994,1059688800,61,2003,V6,"Bodysnap Trav.",1
397054,1062367200,168,2003,V13,"Close of business",1
397149,1132873200,28,2005,V5,Redonculous,1
398234,1133564400,11,2005,V7,"träben",1
398235,1133564400,11,2005,V8,"styv som en fjäder",1
398236,1133564400,11,2005,V8,laika,1
398237,1133564400,11,2005,V8,"andliga önskningar",1
398641,1133650800,166,2005,V4,"Unnamed (next tree route)",1
398642,1133650800,166,2005,V5,"Beak traverse",1
398643,1133650800,166,2005,V5,Slap,1
398644,1133650800,166,2005,V5,"Hueco Wall",1
399691,1133564400,158,2005,V8,"Träben",1
400080,1134169200,158,2005,V7,K.O.,1
400081,1134169200,158,2005,V8,"K.O. ss",1
400597,1134169200,165,2005,V4,Equilibrium,1
400598,1133564400,165,2005,V3,"Aderência (s/aresta)",1
401942,1130191200,118,2005,V14,Radja,1
401943,1131663600,118,2005,V14,"Kings of Sonlerto",1
401944,1133218800,118,2005,V14,Echale,1
401945,1133046000,118,2005,V13,"Suspension of Disbelief",1
401946,1133910000,118,2005,V14,"Mandala sds",1
401947,1130191200,118,2005,V13,"La Danse de Balrog",1
401948,1129759200,118,2005,V13,"Jouyeux Leon",1
402560,1134601200,118,2005,V14,"The Swarm",1
402561,1134169200,118,2005,V13,"Thunderbird sds/Direction",1
402562,1128117600,118,2005,V12,"Haroun and the sea of stories",1
402766,1134860400,54,2005,V6,Voodoo,1
404862,1135292400,165,2005,V4,Obstetra,1
405232,1135465200,111,2005,V2,"The Nose",1
405233,1135465200,111,2005,V3,"Korsfäst",1
405360,1135638000,28,2005,V3,"Rusty Lopez",1
405362,1135638000,28,2005,V6,"Monks Of Doom Right",1
405363,1135638000,28,2005,V4,"Monks of Doom Left",1
405481,1135638000,28,2005,V6,"If Brad Had a Hammer Deluxe",1
406636,1135810800,18,2005,V6,"- (behind mandarin)",1
406637,1135810800,18,2005,V6,"Action Directe Assis",1
406638,1135810800,18,2005,V7,"la revolution de silence",1
406639,1135810800,18,2005,V8,"le toit",1
406640,1135810800,18,2005,V8,"mandarin variation",1
406641,1135638000,18,2005,V6,"la greve de nains",1
406642,1135638000,18,2005,V7,"presomption d'innnocence",1
406643,1135724400,18,2005,V6,"Le Lepreux Direct",1
406648,1135638000,18,2005,V6,"la ritounelle",1
407359,1136156400,95,2006,V7,"The Turtle",1
407360,1135983600,95,2005,V4,"White Rastafarian",1
414229,1136070000,173,2006,V16,Terremer,1
414230,1101855600,173,2004,V15,"Terre de Sienne",1
414359,1133132400,104,2005,V11,"beefy gecko",1
414360,1133046000,104,2005,V12,mandala,1
415096,1137798000,18,2006,V6,"Cortomaltèse",1
415097,1137884400,18,2006,V7,"le petit phoque",1
415098,1137798000,18,2006,V7,"left in roof",1
415099,1137884400,18,2006,V8,Haka,1
415140,1137884400,18,2006,V8,epee,1
416041,1137711600,118,2006,V14,Esperanza,1
416042,1137020400,118,2006,V13,"Crusader for Justice",1
416043,1137020400,118,2006,V11,"Show of Hands",1
416044,1137366000,118,2006,V12,"Booka Boooka Booka",1
416620,1138316400,165,2006,V3,Bleuziana,1
417138,1138402800,18,2006,V9,"Sitting Bull",1
418475,1138402800,5,2006,V8,"Die Hard",1
418476,1137798000,5,2006,V8,"Off the Couch",1
418477,1137711600,5,2006,V7,"Believing is Seeing",1
418478,1137020400,5,2006,V5,"Street Sitdown",1
419603,1139094000,165,2006,V3,?,1
419604,1139094000,165,2006,V4,"Antes da segunda",1
419605,1139094000,165,2006,V4,"Depois da primeira",1
419982,1138748400,118,2006,V14,"Terre De Sienne",1
419983,1139180400,118,2006,V14,"Techo de los tres B",1
419984,1139180400,118,2006,V13,Diabolique,1
420213,1139266800,166,2006,V5,"Duct Tape",1
421683,1139612400,5,2006,V8,Diesel,1
421684,1139612400,5,2006,V8,"Straight Again",1
421685,1139612400,5,2006,V7,"Caught Red Handed",1
421686,1138834800,5,2006,V5,Jackhammer,1
421687,1132959600,5,2005,V5,"Keeping Up Appearances",1
421688,1137711600,5,2006,V4,"New Pair of Shoes",1
423642,1139958000,11,2006,V8,"space baba",1
423643,1140130800,11,2006,V8,"two tap",1
423644,1140044400,11,2006,V8,???,1
423645,1140044400,11,2006,V8,???,1
423754,1140390000,5,2006,V5,"SD Tree Scraper",1
424133,1140130800,166,2006,V4,Solarium,1
424134,1140130800,166,2006,V2,"Beam me up Scootie",1
424135,1140130800,166,2006,V5,"The Vulcan Traverse",1
424136,1140130800,166,2006,V6,"The Hulk",1
424137,1140130800,166,2006,V5,Serengeti,1
424145,1140130800,166,2006,V4,"Burning Rubber Neckl",1
424146,1140130800,166,2006,V4,"I'll never be a vet",1
424147,1140130800,166,2006,V4,"Bleached Bones",1
424153,1140303600,166,2006,V3,Crystal,1
424154,1140303600,166,2006,V5,"unamed (Prozac Area)",1
424155,1140303600,166,2006,V4,"Unamed (Ice Caves)",1
424156,1140303600,166,2006,V5,"?? (Ice Caves)",1
424157,1140303600,166,2006,V6,"Erotic Terrorism",1
424163,1137625200,166,2006,V8,"Chef's Arete",1
424164,1136070000,166,2006,V5,"Mr. Happy",1
424165,1159653600,166,2006,V3,"hit the high , hard one",1
424407,1140562800,5,2006,V8,"Busy Child",1
425357,1140303600,104,2006,V12,"Haroun and the sea of stories",1
425358,1137711600,104,2006,V9,"this side of paradise",1
425451,1140822000,166,2006,V5,"Mama's roof",1
425969,1140822000,18,2006,V6,Rehatablissement,1
425970,1140822000,18,2006,V6,"mur de lamentations",1
425971,1140822000,18,2006,V6,"Clin de Oeil",1
425972,1140908400,18,2006,V6,"iceberg, standing",1
425973,1140908400,18,2006,V8,"Iceberg raccourci as",1
425980,1140994800,11,2006,V8,"goan corner arete",1
425981,1140822000,11,2006,V9,"nagons stastart",1
426179,1140908400,95,2006,V7,"flight attendant",1
426916,1141081200,5,2006,V6,Jackpot,1
427448,1139612400,118,2006,V13,Slashface,1
427449,1139612400,118,2006,V11,"Shake and bake",1
427450,1139612400,118,2006,V11,"le Chninkel",1
427451,1139612400,118,2006,V11,"The Butterpumper",1
427452,1140130800,118,2006,V13,"The Land Before Time",1
427453,1140303600,118,2006,V12,"Bleeding Brothers",1
427454,1141081200,118,2006,V12,"Ice Scream",1
427455,1141081200,118,2006,V10,"Wellsite Dyno",1
427456,1140822000,118,2006,V9,"Purple Flowers",1
427457,1140822000,118,2006,V10,"Flower Power",1
427735,1141513200,5,2006,V9,"Straight Again LSDS",1
427736,1141513200,5,2006,V8,"Fetus in a Blender",1
427785,1141426800,28,2006,V8,Shroom,1
427786,1141426800,28,2006,V6,"Murray Lunge",1
427787,1141426800,28,2006,V4,"Moonshine Roof (left)",1
427788,1141426800,28,2006,V5,"Moonshine Roof (right)",1
427789,1141426800,28,2006,V5,"Star Power",1
427831,1136242800,95,2006,V6,Gleaner,1
428436,1141599600,118,2006,V12,"Barefoot on Sacred Ground",1
428437,1141599600,118,2006,V11,"Anal Intruder #10",1
428505,1141772400,95,2006,V7,Atari,1
428694,1141167600,95,2006,V6,"Take the Force of the Blow",1
428748,1141599600,28,2006,V6,"Stuck Inside of Baltimore (Lft. El Murray)",1
428749,1141599600,28,2006,V6,"Texas Medicine (Ctr. El Murray)",1
428750,1141599600,28,2006,V8,"Railroad Gin (Right El Murray)",1
428751,1141599600,28,2006,V7,"Mushroom Roof",1
428752,1141599600,28,2006,V7,"My 15 Minutes",1
428753,1141599600,28,2006,V5,"Fern Bar",1
428754,1141599600,28,2006,V7,"No Wonder",1
428755,1141599600,28,2006,V3,"El Sherman Dyno",1
428971,1141858800,28,2006,V7,"Pumped Full of Semen",1
429724,1142118000,165,2006,V4,Metro,1
429725,1142118000,165,2006,V5,Afromen,1
430524,1141945200,28,2006,V8,"Speed Bump",1
430525,1141945200,28,2006,V5,"Lobster Claw",1
430526,1141945200,28,2006,V6,"King Cobra",1
430527,1141945200,28,2006,V7,"Daily Dick Dose",1
430637,1141945200,28,2006,V6,stegasaur,1
431177,1141945200,28,2006,V6,Zuluflex,1
431179,1141426800,28,2006,V2,"Butter dish",1
431180,1141599600,28,2006,V1,"Orifice Affair",1
431917,1142463600,165,2006,V3,?,1
431918,1142463600,165,2006,V3,?,1
431919,1142463600,165,2006,V3,?,1
431920,1142463600,165,2006,V4,?,1
431921,1142463600,165,2006,V4,?,1
432081,1141686000,28,2006,V3,"Sign of the Cross",1
432082,1141686000,28,2006,V1,Lughead,1
432083,1141686000,28,2006,V1,Lugarm,1
432084,1141426800,28,2006,V3,Namedropper,1
432085,1141340400,28,2006,V1,Barnstormer,1
432086,1141340400,28,2006,V1,Thunderbird,1
432087,1141426800,28,2006,V1,"Decent Warm Up",1
432088,1141340400,28,2006,V1,"Juju Wall",1
432089,1141426800,28,2006,V1,"Turtle Wax",1
432090,1141513200,28,2006,V1,"Armour All",1
432091,1141599600,28,2006,V1,"Tell Mama",1
432092,1141599600,28,2006,V3,"Hard Again",1
432093,1141599600,28,2006,V1,RBI,1
432094,1141599600,28,2006,V1,"Pedro Drives One In",1
432095,1141599600,28,2006,V2,Scuplture,1
432096,1141945200,28,2006,V7,Rudy,1
432097,1141945200,28,2006,V2,"The Two Star Arete",1
432098,1141945200,28,2006,V3,Blackmail,1
432099,1141945200,28,2006,V3,"German Hatery",1
432100,1141945200,28,2006,V2,"Money Sucks",1
432101,1141945200,28,2006,V1,Gumby,1
432102,1141945200,28,2006,V1,"Beach Time",1
432103,1141945200,28,2006,V4,"Shrimp Fishing",1
432104,1141858800,28,2006,V1,"The Honey Hole",1
432105,1141858800,28,2006,V2,"And the Bucket of Parts",1
432106,1141858800,28,2006,V1,"Mrs. Potato Head",1
432107,1141945200,28,2006,V6,"Suck In Dick",1
432108,1141858800,28,2006,V5,"The Williams Throw",1
432109,1141858800,28,2006,V3,"Rhymes With Rich",1
432110,1141858800,28,2006,V3,"Only the Little People Pay Taxes",1
432111,1141858800,28,2006,V2,"Gag Reflex",1
432112,1141858800,28,2006,V1,"Bad Axe",1
432113,1141858800,28,2006,V1,"Solid Pleasure",1
432114,1141858800,28,2006,V1,"Jimmy Hats On Parade",1
432115,1141858800,28,2006,V1,"The Belly Bomber",1
432122,1141858800,28,2006,V1,"World Without Lawyers",1
432123,1141858800,28,2006,V2,"Nobody Here Gets Out Alive",1
432126,1141426800,28,2006,V1,"The Round Room Traverse",1
432127,1141426800,28,2006,V2,"Pizza Face",1
432128,1141426800,28,2006,V1,"Double Dot Suzie",1
432129,1141426800,28,2006,V1,"Stairway To Gold",1
432130,1141426800,28,2006,V2,Stems,1
432132,1141426800,28,2006,V4,"Odd Fungi",1
432133,1141426800,28,2006,V5,"Sir Farts A Lot",1
432396,1142377200,18,2006,V7,"Crapon da Rabadan",1
432397,1142204400,18,2006,V6,"Vento patagonico",1
432398,1142550000,18,2006,V8,"Slopy traverse",1
432399,1142204400,18,2006,V8,"Nes rouge",1
432400,1142204400,18,2006,V6,"Ciak si gira",1
432403,1142118000,18,2006,V6,"Tipotesi di reato",1
432404,1142463600,18,2006,V8,"Sea World",1
432405,1142463600,18,2006,V8,"nr 56",1
432406,1142636400,18,2006,V6,Streetparade,1
432407,1142636400,18,2006,V9,Prost,1
432408,1142636400,18,2006,V8,"Effetti speciali",1
432781,1142031600,118,2006,V13,"the Evangalion",1
432782,1142118000,118,2006,V11,"Two days with Gene",1
432783,1142118000,118,2006,V11,"Power of Landjager",1
432784,1142550000,118,2006,V12,"escape Artist",1
432785,1142377200,118,2006,V12,"Le Retour de Goupil",1
433343,1142118000,5,2006,V6,Levitation,1
433344,1142118000,5,2006,V6,"Tandoori Sizzler",1
434399,1142722800,49,2006,V5,"La Lune",1
434466,1137884400,18,2006,V6,"Boule de Suif assis",1
434823,1143241200,54,2006,V6,"Möte i Västindien",1
434891,1143327600,165,2006,V5,"Banana Milkshake",1
437977,1143842400,95,2006,V7,Corruption,1
439343,1144101600,190,2006,V6,Sudoku,1
439344,1144101600,190,2006,V6,Paralympics,1
439345,1144188000,190,2006,V6,"Engler og demoner",1
441747,1144620000,190,2006,V8,"Professor Kaufmann",1
441748,1144620000,190,2006,V7,"The Nihilist",1
441749,1144620000,190,2006,V6,"Dynamiske prosesser",1
441750,1144620000,190,2006,V6,Fritidsproblem,1
441751,1144533600,190,2006,V6,Samuelsen/Finnes/Morstad,1
441752,1144533600,190,2006,V8,"Udo Dirkschneider",1
443931,1144533600,111,2006,V1,"Réglette à Calcul",1
443932,1144533600,111,2006,V2,"Little crack",1
443933,1144533600,111,2006,V2,"? (aret baksida block 37)",1
443934,1144533600,111,2006,V2,"Tête de chien",1
443935,1144620000,111,2006,V4,"Hier Encore",1
443937,1144792800,111,2006,V1,"Blue 9",1
443938,1144792800,111,2006,V1,"La Pierre Vivante",1
443939,1144792800,111,2006,V3,"La Zip Zut",1
443940,1144792800,111,2006,V3,"Le Balancier jeté",1
443941,1144792800,111,2006,V3,"La Dèvergondée",1
443943,1144792800,111,2006,V4,"L'angel facial",1
443944,1144879200,111,2006,V3,"La Science Friction",1
443945,1144879200,111,2006,V2,"L'arrache bourse direct",1
443946,1144965600,111,2006,V4,"Vieille Mousse",1
443947,1144965600,111,2006,V1,"Red 45",1
443948,1144965600,111,2006,V1,"Red 16",1
443949,1144965600,111,2006,V1,"Red 28",1
443950,1144965600,111,2006,V2,"White 29",1
443951,1144965600,111,2006,V2,"White 3",1
443952,1144965600,111,2006,V3,Bouboules,1
443953,1145052000,111,2006,V2,"Le porte à faux",1
444615,1145138400,49,2006,V6,"tweak freak",1
444616,1145138400,49,2006,V5,"flaming star",1
444617,1145138400,49,2006,V4,shakra,1
444618,1145138400,49,2006,V3,bulldozer,1
444619,1145138400,49,2006,V3,mocca,1
445292,1145052000,18,2006,V6,"Debrevitate Vitae",1
445294,1143842400,129,2006,V8,"våroffer",1
445295,1143842400,129,2006,V5,"Glasögonorm",1
445296,1143842400,129,2006,V6,"björntjänst ss",1
445297,1143842400,129,2006,V6,cannonball,1
445338,1144965600,190,2006,V6,"Kvantitet i Tidligfase",1
445339,1144965600,190,2006,V6,"Jans mantel",1
447120,1143842400,129,2006,V8,"usama bin sluttare",1
447121,1143842400,129,2006,V7,vargtass,1
447122,1143842400,129,2006,V6,projekttjyven,1
447123,1143842400,129,2006,V6,"svenskt stål",1
447157,1143842400,129,2006,V5,"triumfator direkt",1
447847,1145570400,111,2006,V4,"Kajsa Bergkvist",1
447849,1145570400,111,2006,V1,"Gnällspiken",1
448047,1145570400,11,2006,V8,"maestro ståstart",1
448048,1145570400,11,2006,V9,dreamline,1
448121,1145570400,111,2006,V3,"Mantlar du, så mantlar jag",1
448925,1145743200,111,2006,V1,Ping-Pung,1
449011,1145743200,158,2006,V8,"Sick'ard",1
449012,1145138400,158,2006,V8,"Bättre än bouldercupen",1
449013,1145138400,158,2006,V6,Koala,1
449014,1145052000,158,2006,V6,"Henriks catch",1
449015,1145138400,158,2006,V5,"4 to 6 feet",1
449024,1145138400,158,2006,V3,Slabbareten,1
449089,1145656800,49,2006,V6,Voodoo,1
449933,1145052000,158,2006,V6,Malongo,1
450694,1145916000,104,2006,V12,"chinese connection",1
450728,1145743200,111,2006,V1,"In your head",1
450846,1143842400,129,2006,V6,tussilago,1
450970,1146002400,86,2006,V3,"Chevy Cheese ss",1
